Name,Code,Unit,ItemType,VatRate,SdRate
Rice,ITM08107,KG,raw,5,0
Salt,ITM08108,KG,raw,0,0
Salt,ITM08109,KG,raw,0,0
Wheat,ITM08110,KG,raw,5,0
Wheat,ITM08111,KG,raw,0,0
Sugar,ITM08112,KG,raw,0,0
Wheat,ITM08113,KG,raw,5,0
Flour,ITM08114,KG,raw,5,0
Wheat,ITM08115,KG,raw,0,0
Oil,ITM08116,KG,raw,5,0
Flour,ITM08117,KG,raw,5,0
Salt,ITM08118,KG,raw,5,0
Wheat,ITM08119,KG,raw,5,0
Sugar,ITM08120,KG,raw,0,0
Flour,ITM08121,KG,raw,5,0
Oil,ITM08122,KG,raw,5,0
Sugar,ITM08123,KG,raw,5,0
Rice,ITM08124,KG,raw,0,0
Flour,ITM08125,KG,raw,5,0
Sugar,ITM08126,KG,raw,0,0
Salt,ITM08127,KG,raw,5,0
Wheat,ITM08128,KG,raw,0,0
Oil,ITM08129,KG,raw,5,0
Salt,ITM08130,KG,raw,5,0
Salt,ITM08131,KG,raw,5,0
Flour,ITM08132,KG,raw,5,0
Wheat,ITM08133,KG,raw,5,0
Wheat,ITM08134,KG,raw,0,0
Rice,ITM08135,KG,raw,5,0
Sugar,ITM08136,KG,raw,5,0
Sugar,ITM08137,KG,raw,0,0
Wheat,ITM08138,KG,raw,0,0
Wheat,ITM08139,KG,raw,0,0
Flour,ITM08140,KG,raw,0,0
Rice,ITM08141,KG,raw,5,0
Sugar,ITM08142,KG,raw,5,0
Rice,ITM08143,KG,raw,5,0
Oil,ITM08144,KG,raw,0,0
Flour,ITM08145,KG,raw,5,0
Salt,ITM08146,KG,raw,5,0
Wheat,ITM08147,KG,raw,0,0
Wheat,ITM08148,KG,raw,5,0
Salt,ITM08149,KG,raw,5,0
Sugar,ITM08150,KG,raw,0,0
Flour,ITM08151,KG,raw,5,0
Flour,ITM08152,KG,raw,0,0
Rice,ITM08153,KG,raw,5,0
Wheat,ITM08154,KG,raw,5,0
Oil,ITM08155,KG,raw,0,0
Wheat,ITM08156,KG,raw,5,0
Wheat,ITM08157,KG,raw,5,0
Wheat,ITM08158,KG,raw,5,0
Sugar,ITM08159,KG,raw,0,0
Sugar,ITM08160,KG,raw,0,0
Sugar,ITM08161,KG,raw,5,0
Oil,ITM08162,KG,raw,0,0
Wheat,ITM08163,KG,raw,0,0
Salt,ITM08164,KG,raw,5,0
Flour,ITM08165,KG,raw,0,0
Sugar,ITM08166,KG,raw,0,0
Oil,ITM08167,KG,raw,0,0
Sugar,ITM08168,KG,raw,0,0
Oil,ITM08169,KG,raw,5,0
Wheat,ITM08170,KG,raw,5,0
Wheat,ITM08171,KG,raw,5,0
Sugar,ITM08172,KG,raw,0,0
Salt,ITM08173,KG,raw,0,0
Sugar,ITM08174,KG,raw,5,0
Wheat,ITM08175,KG,raw,5,0
Oil,ITM08176,KG,raw,5,0
Flour,ITM08177,KG,raw,5,0
Rice,ITM08178,KG,raw,0,0
Salt,ITM08179,KG,raw,5,0
Flour,ITM08180,KG,raw,5,0
Salt,ITM08181,KG,raw,5,0
Wheat,ITM08182,KG,raw,5,0
Wheat,ITM08183,KG,raw,5,0
Flour,ITM08184,KG,raw,0,0
Flour,ITM08185,KG,raw,5,0
Wheat,ITM08186,KG,raw,0,0
Sugar,ITM08187,KG,raw,5,0
Rice,ITM08188,KG,raw,5,0
Rice,ITM08189,KG,raw,5,0
Sugar,ITM08190,KG,raw,5,0
Salt,ITM08191,KG,raw,5,0
Salt,ITM08192,KG,raw,0,0
Flour,ITM08193,KG,raw,5,0
Oil,ITM08194,KG,raw,5,0
Rice,ITM08195,KG,raw,5,0
Rice,ITM08196,KG,raw,5,0
Oil,ITM08197,KG,raw,5,0
Salt,ITM08198,KG,raw,5,0
Sugar,ITM08199,KG,raw,0,0
Wheat,ITM08200,KG,raw,0,0
Salt,ITM08201,KG,raw,0,0
Sugar,ITM08202,KG,raw,5,0
Wheat,ITM08203,KG,raw,0,0
Oil,ITM08204,KG,raw,0,0
Salt,ITM08205,KG,raw,0,0
Oil,ITM08206,KG,raw,5,0
Sugar,ITM08207,KG,raw,5,0
Sugar,ITM08208,KG,raw,0,0
Flour,ITM08209,KG,raw,0,0
Rice,ITM08210,KG,raw,5,0
Oil,ITM08211,KG,raw,5,0
Rice,ITM08212,KG,raw,0,0
Salt,ITM08213,KG,raw,0,0
Flour,ITM08214,KG,raw,5,0
Wheat,ITM08215,KG,raw,0,0
Sugar,ITM08216,KG,raw,0,0
Sugar,ITM08217,KG,raw,0,0
Salt,ITM08218,KG,raw,0,0
Salt,ITM08219,KG,raw,0,0
Flour,ITM08220,KG,raw,0,0
Sugar,ITM08221,KG,raw,0,0
Rice,ITM08222,KG,raw,0,0
Wheat,ITM08223,KG,raw,0,0
Wheat,ITM08224,KG,raw,5,0
Oil,ITM08225,KG,raw,0,0
Flour,ITM08226,KG,raw,5,0
Salt,ITM08227,KG,raw,0,0
Wheat,ITM08228,KG,raw,0,0
Oil,ITM08229,KG,raw,0,0
Salt,ITM08230,KG,raw,5,0
Oil,ITM08231,KG,raw,5,0
Flour,ITM08232,KG,raw,5,0
Oil,ITM08233,KG,raw,0,0
Wheat,ITM08234,KG,raw,0,0
Oil,ITM08235,KG,raw,5,0
Sugar,ITM08236,KG,raw,0,0
Sugar,ITM08237,KG,raw,0,0
Wheat,ITM08238,KG,raw,5,0
Salt,ITM08239,KG,raw,5,0
Salt,ITM08240,KG,raw,5,0
Sugar,ITM08241,KG,raw,5,0
Sugar,ITM08242,KG,raw,0,0
Flour,ITM08243,KG,raw,0,0
Oil,ITM08244,KG,raw,0,0
Wheat,ITM08245,KG,raw,5,0
Rice,ITM08246,KG,raw,0,0
Oil,ITM08247,KG,raw,5,0
Oil,ITM08248,KG,raw,5,0
Flour,ITM08249,KG,raw,5,0
Flour,ITM08250,KG,raw,0,0
Rice,ITM08251,KG,raw,0,0
Flour,ITM08252,KG,raw,5,0
Rice,ITM08253,KG,raw,0,0
Sugar,ITM08254,KG,raw,0,0
Sugar,ITM08255,KG,raw,0,0
Rice,ITM08256,KG,raw,0,0
Wheat,ITM08257,KG,raw,0,0
Rice,ITM08258,KG,raw,5,0
Oil,ITM08259,KG,raw,5,0
Oil,ITM08260,KG,raw,0,0
Oil,ITM08261,KG,raw,0,0
Salt,ITM08262,KG,raw,0,0
Oil,ITM08263,KG,raw,0,0
Rice,ITM08264,KG,raw,0,0
Sugar,ITM08265,KG,raw,0,0
Wheat,ITM08266,KG,raw,5,0
Salt,ITM08267,KG,raw,5,0
Rice,ITM08268,KG,raw,5,0
Salt,ITM08269,KG,raw,0,0
Wheat,ITM08270,KG,raw,0,0
Sugar,ITM08271,KG,raw,0,0
Salt,ITM08272,KG,raw,5,0
Salt,ITM08273,KG,raw,0,0
Sugar,ITM08274,KG,raw,0,0
Sugar,ITM08275,KG,raw,0,0
Flour,ITM08276,KG,raw,0,0
Sugar,ITM08277,KG,raw,0,0
Sugar,ITM08278,KG,raw,5,0
Sugar,ITM08279,KG,raw,0,0
Salt,ITM08280,KG,raw,5,0
Rice,ITM08281,KG,raw,0,0
Flour,ITM08282,KG,raw,0,0
Oil,ITM08283,KG,raw,0,0
Flour,ITM08284,KG,raw,0,0
Flour,ITM08285,KG,raw,0,0
Sugar,ITM08286,KG,raw,0,0
Flour,ITM08287,KG,raw,0,0
Salt,ITM08288,KG,raw,5,0
Salt,ITM08289,KG,raw,0,0
Oil,ITM08290,KG,raw,0,0
Wheat,ITM08291,KG,raw,0,0
Wheat,ITM08292,KG,raw,0,0
Salt,ITM08293,KG,raw,5,0
Salt,ITM08294,KG,raw,5,0
Wheat,ITM08295,KG,raw,0,0
Salt,ITM08296,KG,raw,0,0
Salt,ITM08297,KG,raw,5,0
Salt,ITM08298,KG,raw,5,0
Flour,ITM08299,KG,raw,5,0
Salt,ITM08300,KG,raw,5,0
Oil,ITM08301,KG,raw,0,0
Flour,ITM08302,KG,raw,5,0
Wheat,ITM08303,KG,raw,0,0
Flour,ITM08304,KG,raw,5,0
Salt,ITM08305,KG,raw,5,0
Oil,ITM08306,KG,raw,0,0
Oil,ITM08307,KG,raw,0,0
Salt,ITM08308,KG,raw,0,0
Sugar,ITM08309,KG,raw,0,0
Flour,ITM08310,KG,raw,5,0
Wheat,ITM08311,KG,raw,5,0
Rice,ITM08312,KG,raw,5,0
Oil,ITM08313,KG,raw,5,0
Sugar,ITM08314,KG,raw,5,0
Wheat,ITM08315,KG,raw,5,0
Sugar,ITM08316,KG,raw,5,0
Flour,ITM08317,KG,raw,0,0
Oil,ITM08318,KG,raw,0,0
Flour,ITM08319,KG,raw,5,0
Flour,ITM08320,KG,raw,0,0
Flour,ITM08321,KG,raw,5,0
Rice,ITM08322,KG,raw,0,0
Oil,ITM08323,KG,raw,0,0
Flour,ITM08324,KG,raw,5,0
Flour,ITM08325,KG,raw,0,0
Oil,ITM08326,KG,raw,5,0
Sugar,ITM08327,KG,raw,0,0
Flour,ITM08328,KG,raw,0,0
Rice,ITM08329,KG,raw,5,0
Salt,ITM08330,KG,raw,0,0
Oil,ITM08331,KG,raw,0,0
Oil,ITM08332,KG,raw,0,0
Wheat,ITM08333,KG,raw,0,0
Salt,ITM08334,KG,raw,0,0
Salt,ITM08335,KG,raw,0,0
Oil,ITM08336,KG,raw,0,0
Salt,ITM08337,KG,raw,5,0
Flour,ITM08338,KG,raw,0,0
Wheat,ITM08339,KG,raw,0,0
Flour,ITM08340,KG,raw,0,0
Flour,ITM08341,KG,raw,0,0
Oil,ITM08342,KG,raw,5,0
Rice,ITM08343,KG,raw,5,0
Flour,ITM08344,KG,raw,0,0
Wheat,ITM08345,KG,raw,0,0
Wheat,ITM08346,KG,raw,0,0
Wheat,ITM08347,KG,raw,5,0
Oil,ITM08348,KG,raw,0,0
Salt,ITM08349,KG,raw,0,0
Wheat,ITM08350,KG,raw,5,0
Oil,ITM08351,KG,raw,5,0
Sugar,ITM08352,KG,raw,5,0
Salt,ITM08353,KG,raw,5,0
Wheat,ITM08354,KG,raw,0,0
Oil,ITM08355,KG,raw,5,0
Wheat,ITM08356,KG,raw,5,0
Flour,ITM08357,KG,raw,0,0
Oil,ITM08358,KG,raw,5,0
Wheat,ITM08359,KG,raw,0,0
Flour,ITM08360,KG,raw,0,0
Flour,ITM08361,KG,raw,0,0
Sugar,ITM08362,KG,raw,0,0
Oil,ITM08363,KG,raw,0,0
Oil,ITM08364,KG,raw,0,0
Rice,ITM08365,KG,raw,5,0
Sugar,ITM08366,KG,raw,0,0
Flour,ITM08367,KG,raw,0,0
Sugar,ITM08368,KG,raw,0,0
Rice,ITM08369,KG,raw,0,0
Sugar,ITM08370,KG,raw,0,0
Oil,ITM08371,KG,raw,0,0
Flour,ITM08372,KG,raw,5,0
Wheat,ITM08373,KG,raw,5,0
Rice,ITM08374,KG,raw,0,0
Oil,ITM08375,KG,raw,5,0
Wheat,ITM08376,KG,raw,0,0
Rice,ITM08377,KG,raw,0,0
Rice,ITM08378,KG,raw,0,0
Rice,ITM08379,KG,raw,0,0
Rice,ITM08380,KG,raw,0,0
Sugar,ITM08381,KG,raw,0,0
Flour,ITM08382,KG,raw,5,0
Wheat,ITM08383,KG,raw,0,0
Wheat,ITM08384,KG,raw,5,0
Wheat,ITM08385,KG,raw,5,0
Salt,ITM08386,KG,raw,5,0
Oil,ITM08387,KG,raw,5,0
Flour,ITM08388,KG,raw,5,0
Wheat,ITM08389,KG,raw,5,0
Wheat,ITM08390,KG,raw,0,0
Rice,ITM08391,KG,raw,5,0
Wheat,ITM08392,KG,raw,5,0
Flour,ITM08393,KG,raw,0,0
Sugar,ITM08394,KG,raw,0,0
Rice,ITM08395,KG,raw,5,0
Oil,ITM08396,KG,raw,5,0
Flour,ITM08397,KG,raw,0,0
Wheat,ITM08398,KG,raw,0,0
Rice,ITM08399,KG,raw,5,0
Sugar,ITM08400,KG,raw,5,0
Salt,ITM08401,KG,raw,5,0
Salt,ITM08402,KG,raw,0,0
Salt,ITM08403,KG,raw,5,0
Flour,ITM08404,KG,raw,5,0
Wheat,ITM08405,KG,raw,0,0
Oil,ITM08406,KG,raw,0,0
Sugar,ITM08407,KG,raw,0,0
Salt,ITM08408,KG,raw,0,0
Sugar,ITM08409,KG,raw,0,0
Rice,ITM08410,KG,raw,0,0
Rice,ITM08411,KG,raw,5,0
Oil,ITM08412,KG,raw,0,0
Sugar,ITM08413,KG,raw,0,0
Flour,ITM08414,KG,raw,0,0
Salt,ITM08415,KG,raw,0,0
Flour,ITM08416,KG,raw,0,0
Oil,ITM08417,KG,raw,5,0
Oil,ITM08418,KG,raw,0,0
Salt,ITM08419,KG,raw,5,0
Salt,ITM08420,KG,raw,5,0
Rice,ITM08421,KG,raw,0,0
Sugar,ITM08422,KG,raw,0,0
Sugar,ITM08423,KG,raw,0,0
Sugar,ITM08424,KG,raw,0,0
Salt,ITM08425,KG,raw,0,0
Oil,ITM08426,KG,raw,5,0
Oil,ITM08427,KG,raw,5,0
Sugar,ITM08428,KG,raw,0,0
Sugar,ITM08429,KG,raw,0,0
Salt,ITM08430,KG,raw,5,0
Oil,ITM08431,KG,raw,5,0
Salt,ITM08432,KG,raw,0,0
Flour,ITM08433,KG,raw,0,0
Oil,ITM08434,KG,raw,5,0
Rice,ITM08435,KG,raw,5,0
Sugar,ITM08436,KG,raw,0,0
Wheat,ITM08437,KG,raw,0,0
Salt,ITM08438,KG,raw,0,0
Rice,ITM08439,KG,raw,5,0
Sugar,ITM08440,KG,raw,0,0
Wheat,ITM08441,KG,raw,5,0
Rice,ITM08442,KG,raw,5,0
Wheat,ITM08443,KG,raw,5,0
Oil,ITM08444,KG,raw,5,0
Rice,ITM08445,KG,raw,0,0
Flour,ITM08446,KG,raw,0,0
Sugar,ITM08447,KG,raw,0,0
Flour,ITM08448,KG,raw,5,0
Rice,ITM08449,KG,raw,5,0
Sugar,ITM08450,KG,raw,0,0
Wheat,ITM08451,KG,raw,5,0
Wheat,ITM08452,KG,raw,5,0
Rice,ITM08453,KG,raw,0,0
Sugar,ITM08454,KG,raw,5,0
Wheat,ITM08455,KG,raw,5,0
Sugar,ITM08456,KG,raw,5,0
Rice,ITM08457,KG,raw,0,0
Salt,ITM08458,KG,raw,0,0
Rice,ITM08459,KG,raw,0,0
Flour,ITM08460,KG,raw,0,0
Oil,ITM08461,KG,raw,5,0
Rice,ITM08462,KG,raw,5,0
Flour,ITM08463,KG,raw,5,0
Oil,ITM08464,KG,raw,0,0
Salt,ITM08465,KG,raw,5,0
Rice,ITM08466,KG,raw,5,0
Sugar,ITM08467,KG,raw,5,0
Sugar,ITM08468,KG,raw,0,0
Rice,ITM08469,KG,raw,5,0
Rice,ITM08470,KG,raw,0,0
Sugar,ITM08471,KG,raw,5,0
Salt,ITM08472,KG,raw,5,0
Flour,ITM08473,KG,raw,0,0
Sugar,ITM08474,KG,raw,5,0
Flour,ITM08475,KG,raw,5,0
Sugar,ITM08476,KG,raw,0,0
Rice,ITM08477,KG,raw,0,0
Oil,ITM08478,KG,raw,0,0
Oil,ITM08479,KG,raw,0,0
Oil,ITM08480,KG,raw,0,0
Flour,ITM08481,KG,raw,0,0
Salt,ITM08482,KG,raw,0,0
Salt,ITM08483,KG,raw,5,0
Salt,ITM08484,KG,raw,5,0
Sugar,ITM08485,KG,raw,0,0
Oil,ITM08486,KG,raw,5,0
Rice,ITM08487,KG,raw,0,0
Flour,ITM08488,KG,raw,0,0
Oil,ITM08489,KG,raw,5,0
Sugar,ITM08490,KG,raw,0,0
Rice,ITM08491,KG,raw,5,0
Rice,ITM08492,KG,raw,5,0
Sugar,ITM08493,KG,raw,5,0
Sugar,ITM08494,KG,raw,0,0
Sugar,ITM08495,KG,raw,0,0
Flour,ITM08496,KG,raw,0,0
Oil,ITM08497,KG,raw,0,0
Rice,ITM08498,KG,raw,0,0
Oil,ITM08499,KG,raw,0,0
Sugar,ITM08500,KG,raw,0,0
Flour,ITM08501,KG,raw,0,0
Flour,ITM08502,KG,raw,0,0
Rice,ITM08503,KG,raw,5,0
Flour,ITM08504,KG,raw,0,0
Sugar,ITM08505,KG,raw,5,0
Wheat,ITM08506,KG,raw,0,0
Flour,ITM08507,KG,raw,0,0
Oil,ITM08508,KG,raw,5,0
Sugar,ITM08509,KG,raw,5,0
Wheat,ITM08510,KG,raw,0,0
Sugar,ITM08511,KG,raw,0,0
Salt,ITM08512,KG,raw,5,0
Salt,ITM08513,KG,raw,5,0
Flour,ITM08514,KG,raw,5,0
Oil,ITM08515,KG,raw,5,0
Oil,ITM08516,KG,raw,5,0
Rice,ITM08517,KG,raw,0,0
Salt,ITM08518,KG,raw,0,0
Flour,ITM08519,KG,raw,0,0
Wheat,ITM08520,KG,raw,5,0
Oil,ITM08521,KG,raw,0,0
Flour,ITM08522,KG,raw,5,0
Oil,ITM08523,KG,raw,5,0
Salt,ITM08524,KG,raw,0,0
Sugar,ITM08525,KG,raw,5,0
Sugar,ITM08526,KG,raw,5,0
Salt,ITM08527,KG,raw,0,0
Rice,ITM08528,KG,raw,0,0
Rice,ITM08529,KG,raw,5,0
Wheat,ITM08530,KG,raw,0,0
Flour,ITM08531,KG,raw,5,0
Sugar,ITM08532,KG,raw,5,0
Sugar,ITM08533,KG,raw,5,0
Sugar,ITM08534,KG,raw,0,0
Salt,ITM08535,KG,raw,0,0
Rice,ITM08536,KG,raw,0,0
Rice,ITM08537,KG,raw,5,0
Salt,ITM08538,KG,raw,0,0
Sugar,ITM08539,KG,raw,0,0
Rice,ITM08540,KG,raw,5,0
Rice,ITM08541,KG,raw,5,0
Rice,ITM08542,KG,raw,5,0
Wheat,ITM08543,KG,raw,0,0
Wheat,ITM08544,KG,raw,0,0
Oil,ITM08545,KG,raw,0,0
Rice,ITM08546,KG,raw,0,0
Sugar,ITM08547,KG,raw,0,0
Oil,ITM08548,KG,raw,5,0
Oil,ITM08549,KG,raw,5,0
Flour,ITM08550,KG,raw,0,0
Wheat,ITM08551,KG,raw,5,0
Oil,ITM08552,KG,raw,5,0
Wheat,ITM08553,KG,raw,0,0
Salt,ITM08554,KG,raw,0,0
Sugar,ITM08555,KG,raw,5,0
Salt,ITM08556,KG,raw,5,0
Oil,ITM08557,KG,raw,5,0
Sugar,ITM08558,KG,raw,5,0
Flour,ITM08559,KG,raw,5,0
Flour,ITM08560,KG,raw,0,0
Oil,ITM08561,KG,raw,5,0
Salt,ITM08562,KG,raw,5,0
Salt,ITM08563,KG,raw,5,0
Wheat,ITM08564,KG,raw,0,0
Flour,ITM08565,KG,raw,5,0
Oil,ITM08566,KG,raw,0,0
Sugar,ITM08567,KG,raw,0,0
Sugar,ITM08568,KG,raw,5,0
Rice,ITM08569,KG,raw,5,0
Flour,ITM08570,KG,raw,5,0
Sugar,ITM08571,KG,raw,5,0
Wheat,ITM08572,KG,raw,0,0
Oil,ITM08573,KG,raw,5,0
Wheat,ITM08574,KG,raw,5,0
Oil,ITM08575,KG,raw,0,0
Wheat,ITM08576,KG,raw,0,0
Oil,ITM08577,KG,raw,5,0
Oil,ITM08578,KG,raw,0,0
Flour,ITM08579,KG,raw,0,0
Flour,ITM08580,KG,raw,5,0
Rice,ITM08581,KG,raw,0,0
Rice,ITM08582,KG,raw,0,0
Oil,ITM08583,KG,raw,5,0
Flour,ITM08584,KG,raw,0,0
Flour,ITM08585,KG,raw,5,0
Wheat,ITM08586,KG,raw,5,0
Sugar,ITM08587,KG,raw,5,0
Sugar,ITM08588,KG,raw,0,0
Sugar,ITM08589,KG,raw,5,0
Sugar,ITM08590,KG,raw,5,0
Flour,ITM08591,KG,raw,5,0
Sugar,ITM08592,KG,raw,0,0
Rice,ITM08593,KG,raw,5,0
Flour,ITM08594,KG,raw,5,0
Wheat,ITM08595,KG,raw,5,0
Flour,ITM08596,KG,raw,5,0
Oil,ITM08597,KG,raw,0,0
Salt,ITM08598,KG,raw,0,0
Oil,ITM08599,KG,raw,0,0
Sugar,ITM08600,KG,raw,5,0
Wheat,ITM08601,KG,raw,5,0
Flour,ITM08602,KG,raw,5,0
Flour,ITM08603,KG,raw,5,0
Salt,ITM08604,KG,raw,5,0
Rice,ITM08605,KG,raw,5,0
Oil,ITM08606,KG,raw,0,0
Wheat,ITM08607,KG,raw,0,0
Wheat,ITM08608,KG,raw,0,0
Wheat,ITM08609,KG,raw,0,0
Rice,ITM08610,KG,raw,5,0
Wheat,ITM08611,KG,raw,5,0
Rice,ITM08612,KG,raw,0,0
Rice,ITM08613,KG,raw,0,0
Flour,ITM08614,KG,raw,0,0
Wheat,ITM08615,KG,raw,0,0
Flour,ITM08616,KG,raw,0,0
Salt,ITM08617,KG,raw,5,0
Wheat,ITM08618,KG,raw,5,0
Salt,ITM08619,KG,raw,0,0
Flour,ITM08620,KG,raw,0,0
Oil,ITM08621,KG,raw,0,0
Sugar,ITM08622,KG,raw,5,0
Salt,ITM08623,KG,raw,0,0
Oil,ITM08624,KG,raw,0,0
Salt,ITM08625,KG,raw,0,0
Sugar,ITM08626,KG,raw,0,0
Sugar,ITM08627,KG,raw,0,0
Oil,ITM08628,KG,raw,0,0
Oil,ITM08629,KG,raw,5,0
Flour,ITM08630,KG,raw,5,0
Wheat,ITM08631,KG,raw,0,0
Wheat,ITM08632,KG,raw,0,0
Wheat,ITM08633,KG,raw,0,0
Sugar,ITM08634,KG,raw,5,0
Salt,ITM08635,KG,raw,5,0
Salt,ITM08636,KG,raw,0,0
Wheat,ITM08637,KG,raw,0,0
Flour,ITM08638,KG,raw,0,0
Rice,ITM08639,KG,raw,5,0
Sugar,ITM08640,KG,raw,0,0
Rice,ITM08641,KG,raw,0,0
Rice,ITM08642,KG,raw,0,0
Sugar,ITM08643,KG,raw,0,0
Sugar,ITM08644,KG,raw,5,0
Sugar,ITM08645,KG,raw,0,0
Wheat,ITM08646,KG,raw,5,0
Oil,ITM08647,KG,raw,5,0
Flour,ITM08648,KG,raw,0,0
Oil,ITM08649,KG,raw,0,0
Flour,ITM08650,KG,raw,5,0
Flour,ITM08651,KG,raw,0,0
Rice,ITM08652,KG,raw,0,0
Salt,ITM08653,KG,raw,0,0
Oil,ITM08654,KG,raw,5,0
Rice,ITM08655,KG,raw,5,0
Flour,ITM08656,KG,raw,5,0
Sugar,ITM08657,KG,raw,0,0
Salt,ITM08658,KG,raw,5,0
Oil,ITM08659,KG,raw,5,0
Sugar,ITM08660,KG,raw,0,0
Wheat,ITM08661,KG,raw,0,0
Oil,ITM08662,KG,raw,0,0
Wheat,ITM08663,KG,raw,0,0
Rice,ITM08664,KG,raw,0,0
Wheat,ITM08665,KG,raw,5,0
Flour,ITM08666,KG,raw,0,0
Wheat,ITM08667,KG,raw,5,0
Salt,ITM08668,KG,raw,5,0
Wheat,ITM08669,KG,raw,5,0
Salt,ITM08670,KG,raw,0,0
Flour,ITM08671,KG,raw,0,0
Sugar,ITM08672,KG,raw,5,0
Flour,ITM08673,KG,raw,5,0
Oil,ITM08674,KG,raw,5,0
Salt,ITM08675,KG,raw,0,0
Rice,ITM08676,KG,raw,5,0
Flour,ITM08677,KG,raw,0,0
Oil,ITM08678,KG,raw,5,0
Wheat,ITM08679,KG,raw,5,0
Wheat,ITM08680,KG,raw,0,0
Salt,ITM08681,KG,raw,5,0
Salt,ITM08682,KG,raw,0,0
Oil,ITM08683,KG,raw,5,0
Rice,ITM08684,KG,raw,5,0
Wheat,ITM08685,KG,raw,0,0
Wheat,ITM08686,KG,raw,5,0
Sugar,ITM08687,KG,raw,5,0
Sugar,ITM08688,KG,raw,0,0
Sugar,ITM08689,KG,raw,5,0
Salt,ITM08690,KG,raw,5,0
Salt,ITM08691,KG,raw,0,0
Wheat,ITM08692,KG,raw,0,0
Flour,ITM08693,KG,raw,5,0
Oil,ITM08694,KG,raw,5,0
Wheat,ITM08695,KG,raw,5,0
Flour,ITM08696,KG,raw,0,0
Wheat,ITM08697,KG,raw,0,0
Sugar,ITM08698,KG,raw,5,0
Salt,ITM08699,KG,raw,5,0
Rice,ITM08700,KG,raw,0,0
Flour,ITM08701,KG,raw,0,0
Sugar,ITM08702,KG,raw,0,0
Salt,ITM08703,KG,raw,0,0
Wheat,ITM08704,KG,raw,0,0
Salt,ITM08705,KG,raw,5,0
Salt,ITM08706,KG,raw,0,0
Wheat,ITM08707,KG,raw,5,0
Sugar,ITM08708,KG,raw,0,0
Oil,ITM08709,KG,raw,0,0
Salt,ITM08710,KG,raw,0,0
Sugar,ITM08711,KG,raw,0,0
Rice,ITM08712,KG,raw,5,0
Wheat,ITM08713,KG,raw,0,0
Oil,ITM08714,KG,raw,0,0
Sugar,ITM08715,KG,raw,0,0
Sugar,ITM08716,KG,raw,0,0
Salt,ITM08717,KG,raw,0,0
Wheat,ITM08718,KG,raw,0,0
Flour,ITM08719,KG,raw,5,0
Wheat,ITM08720,KG,raw,0,0
Rice,ITM08721,KG,raw,5,0
Salt,ITM08722,KG,raw,5,0
Oil,ITM08723,KG,raw,5,0
Salt,ITM08724,KG,raw,0,0
Sugar,ITM08725,KG,raw,0,0
Salt,ITM08726,KG,raw,5,0
Flour,ITM08727,KG,raw,5,0
Rice,ITM08728,KG,raw,0,0
Flour,ITM08729,KG,raw,0,0
Wheat,ITM08730,KG,raw,0,0
Flour,ITM08731,KG,raw,0,0
Flour,ITM08732,KG,raw,0,0
Oil,ITM08733,KG,raw,0,0
Rice,ITM08734,KG,raw,5,0
Salt,ITM08735,KG,raw,5,0
Salt,ITM08736,KG,raw,0,0
Rice,ITM08737,KG,raw,5,0
Oil,ITM08738,KG,raw,0,0
Salt,ITM08739,KG,raw,0,0
Wheat,ITM08740,KG,raw,0,0
Sugar,ITM08741,KG,raw,0,0
Wheat,ITM08742,KG,raw,5,0
Rice,ITM08743,KG,raw,5,0
Wheat,ITM08744,KG,raw,0,0
Sugar,ITM08745,KG,raw,5,0
Wheat,ITM08746,KG,raw,0,0
Oil,ITM08747,KG,raw,0,0
Oil,ITM08748,KG,raw,5,0
Salt,ITM08749,KG,raw,5,0
Oil,ITM08750,KG,raw,5,0
Flour,ITM08751,KG,raw,0,0
Wheat,ITM08752,KG,raw,0,0
Oil,ITM08753,KG,raw,5,0
Sugar,ITM08754,KG,raw,0,0
Sugar,ITM08755,KG,raw,0,0
Salt,ITM08756,KG,raw,5,0
Flour,ITM08757,KG,raw,5,0
Wheat,ITM08758,KG,raw,0,0
Rice,ITM08759,KG,raw,5,0
Oil,ITM08760,KG,raw,5,0
Flour,ITM08761,KG,raw,5,0
Rice,ITM08762,KG,raw,5,0
Wheat,ITM08763,KG,raw,5,0
Flour,ITM08764,KG,raw,0,0
Sugar,ITM08765,KG,raw,0,0
Wheat,ITM08766,KG,raw,0,0
Salt,ITM08767,KG,raw,5,0
Salt,ITM08768,KG,raw,5,0
Rice,ITM08769,KG,raw,0,0
Rice,ITM08770,KG,raw,0,0
Sugar,ITM08771,KG,raw,0,0
Salt,ITM08772,KG,raw,0,0
Oil,ITM08773,KG,raw,5,0
Wheat,ITM08774,KG,raw,5,0
Flour,ITM08775,KG,raw,0,0
Salt,ITM08776,KG,raw,0,0
Wheat,ITM08777,KG,raw,0,0
Wheat,ITM08778,KG,raw,0,0
Wheat,ITM08779,KG,raw,0,0
Oil,ITM08780,KG,raw,0,0
Oil,ITM08781,KG,raw,5,0
Rice,ITM08782,KG,raw,0,0
Oil,ITM08783,KG,raw,5,0
Wheat,ITM08784,KG,raw,0,0
Flour,ITM08785,KG,raw,0,0
Sugar,ITM08786,KG,raw,0,0
Wheat,ITM08787,KG,raw,5,0
Salt,ITM08788,KG,raw,5,0
Salt,ITM08789,KG,raw,5,0
Flour,ITM08790,KG,raw,0,0
Salt,ITM08791,KG,raw,5,0
Wheat,ITM08792,KG,raw,0,0
